fechaCreacion;Ciudad 1era instancia;Juzgado de origen;Autoridad de conocimiento;Tipo o tema del proceso;Instancia actual del proceso
11/05/2023 18:20;Bogotá - Bogotá;25;1;4;1
18/11/2019 10:55;Bogotá - Bogotá;26;2;1;2
9/05/2022 8:00;Bogotá - Bogotá;8;1;1;2
19/11/2019 16:07;Bogotá - Bogotá;2;2;1;2
17/10/2023 15:02;Bogotá - Bogotá;42;1;1;1
3/11/2020 14:24;Bogotá - Bogotá;26;2;1;2
14/04/2021 12:49;Bogotá - Bogotá;15;2;1;2
12/02/2024 8:24;Bogotá - Bogotá;8;1;1;1
22/11/2022 8:26;Bogotá - Bogotá;33;1;1;1
6/02/2021 22:20;Bogotá - Bogotá;31;2;1;2
16/03/2023 7:38;Bogotá - Bogotá;3;1;1;1
30/12/2019 11:27;Bogotá - Bogotá;28;2;1;2
20/04/2022 7:52;Bogotá - Bogotá;1;1;1;1
31/01/2022 8:42;Bogotá - Bogotá;7;1;1;1
15/02/2024 8:09;Bogotá - Bogotá;28;1;1;1
23/11/2022 7:35;Bogotá - Bogotá;12;1;1;1
5/06/2023 10:20;Bogotá - Bogotá;9;1;1;1
6/03/2023 16:16;Bogotá - Bogotá;12;1;1;1
30/12/2019 10:39;Bogotá - Bogotá;28;2;1;2
4/03/2021 13:40;Bogotá - Bogotá;8;2;1;2
17/05/2022 18:41;Bogotá - Bogotá;36;1;1;1
13/06/2022 8:31;Bogotá - Bogotá;40;1;1;1
2/03/2021 8:28;Bogotá - Bogotá;13;1;1;1
1/03/2020 19:06;Bogotá - Bogotá;29;2;1;2
3/08/2021 14:31;Bogotá - Bogotá;2;1;1;1
18/05/2021 20:46;Bogotá - Bogotá;35;2;1;2
18/11/2019 11:41;Bogotá - Bogotá;36;1;1;2
14/06/2022 7:33;Bogotá - Bogotá;40;1;1;1
26/02/2021 8:10;Bogotá - Bogotá;22;2;1;2
27/12/2019 10:12;Bogotá - Bogotá;12;2;1;2
19/11/2019 16:05;Bogotá - Bogotá;27;2;1;2
13/05/2021 12:33;Bogotá - Bogotá;5;2;1;2
1/02/2021 18:14;Bogotá - Bogotá;24;2;1;2
19/05/2022 17:53;Bogotá - Bogotá;10;2;1;2
7/11/2022 22:17;Bogotá - Bogotá;10;1;1;1
30/10/2020 14:57;Bogotá - Bogotá;37;2;1;2
30/10/2019 9:49;Bogotá - Bogotá;17;2;1;2
25/06/2023 14:36;Bogotá - Bogotá;40;1;1;1
26/05/2023 9:52;Bogotá - Bogotá;18;1;1;1
31/08/2021 11:35;Bogotá - Bogotá;20;2;1;2
7/10/2020 18:53;Bogotá - Bogotá;5;1;1;1
16/01/2024 15:25;Bogotá - Bogotá;44;1;4;1
30/11/2022 7:28;Bogotá - Bogotá;38;2;1;2
19/11/2019 17:04;Bogotá - Bogotá;15;2;1;2
27/11/2019 11:27;Bogotá - Bogotá;24;2;1;2
18/05/2021 21:08;Bogotá - Bogotá;37;2;1;2
4/04/2023 8:06;Bogotá - Bogotá;13;1;1;1
27/10/2020 19:25;Bogotá - Bogotá;15;2;1;2
24/02/2020 9:25;Bogotá - Bogotá;20;2;1;2
15/03/2022 17:11;Bogotá - Bogotá;28;2;1;2
30/06/2021 16:54;Bogotá - Bogotá;27;2;1;2
22/02/2022 14:02;Bogotá - Bogotá;2;2;1;2
15/03/2023 17:46;Bogotá - Bogotá;10;1;1;1
18/10/2019 16:14;Bogotá - Bogotá;11;2;1;2
19/11/2019 16:51;Bogotá - Bogotá;19;2;1;2
8/10/2021 17:46;Bogotá - Bogotá;8;2;1;2
23/07/2021 9:11;Bogotá - Bogotá;29;2;1;2
6/12/2019 9:35;Bogotá - Bogotá;9;2;1;2
5/04/2020 16:56;Bogotá - Bogotá;31;2;1;2
16/01/2024 14:47;Bogotá - Bogotá;3;1;1;1
23/02/2023 13:13;Bogotá - Bogotá;12;1;1;1
18/11/2019 13:41;Bogotá - Bogotá;8;2;1;2
26/11/2021 14:42;Bogotá - Bogotá;10;1;1;2
27/04/2023 15:10;Bogotá - Bogotá;13;1;1;1
5/11/2020 18:15;Bogotá - Bogotá;1;2;1;2
25/11/2020 16:45;Bogotá - Bogotá;30;2;1;2
5/08/2022 7:33;Bogotá - Bogotá;11;2;1;2
20/10/2020 8:26;Bogotá - Bogotá;2;2;1;2
19/11/2019 16:25;Bogotá - Bogotá;21;2;1;2
1/02/2021 18:59;Bogotá - Bogotá;16;2;1;2
5/12/2019 18:52;Bogotá - Bogotá;18;2;1;2
8/06/2022 8:16;Bogotá - Bogotá;27;1;1;1
9/03/2023 11:09;Bogotá - Bogotá;33;1;1;1
13/10/2022 18:16;Bogotá - Bogotá;17;2;1;2
31/01/2024 7:39;Bogotá - Bogotá;37;1;4;1
2/05/2021 21:02;Bogotá - Bogotá;3;2;1;2
29/10/2019 15:44;Bogotá - Bogotá;33;2;1;2
4/03/2021 8:14;Bogotá - Bogotá;16;2;1;2
30/12/2019 11:07;Bogotá - Bogotá;37;2;1;2
17/10/2019 15:35;Bogotá - Bogotá;9;1;1;2
25/09/2020 16:15;Bogotá - Bogotá;35;2;1;2
5/11/2020 18:10;Bogotá - Bogotá;23;2;1;2
6/04/2020 18:20;Bogotá - Bogotá;22;2;1;2
7/04/2022 10:16;Bogotá - Bogotá;22;1;1;1
7/11/2022 23:15;Bogotá - Bogotá;36;1;1;1
7/10/2020 18:52;Bogotá - Bogotá;1;2;1;2
15/11/2019 10:02;Bogotá - Bogotá;24;2;1;2
1/03/2021 9:26;Bogotá - Bogotá;37;1;1;1
28/11/2022 8:52;Bogotá - Bogotá;26;1;1;1
16/02/2021 17:06;Bogotá - Bogotá;15;2;1;2
30/08/2022 18:03;Bogotá - Bogotá;37;1;1;1
2/08/2023 15:10;Bogotá - Bogotá;34;1;1;1
30/12/2019 11:10;Bogotá - Bogotá;7;2;1;2
14/07/2023 8:10;Bogotá - Bogotá;12;1;1;1
22/02/2022 15:03;Bogotá - Bogotá;10;1;1;1
8/11/2021 15:47;Bogotá - Bogotá;29;2;1;2
2/03/2023 18:09;Bogotá - Bogotá;3;1;1;1
6/12/2021 8:31;Bogotá - Bogotá;39;2;1;2
8/10/2020 17:28;Bogotá - Bogotá;36;1;1;1
31/03/2022 8:25;Bogotá - Bogotá;7;1;1;1
21/10/2019 16:38;Bogotá - Bogotá;10;2;1;2
16/04/2023 16:13;Bogotá - Bogotá;19;1;1;1
13/02/2020 10:55;Bogotá - Bogotá;7;2;1;2
18/11/2019 11:31;Bogotá - Bogotá;7;2;1;2
16/12/2019 17:15;Bogotá - Bogotá;22;2;1;2
21/02/2022 7:02;Bogotá - Bogotá;5;2;1;2
12/10/2021 8:10;Bogotá - Bogotá;10;1;1;1
23/05/2023 15:18;Bogotá - Bogotá;12;1;1;1
17/03/2022 10:41;Bogotá - Bogotá;8;1;1;1
21/07/2022 16:38;Bogotá - Bogotá;8;1;1;2
19/10/2023 17:06;Bogotá - Bogotá;25;1;1;1
30/12/2019 12:40;Bogotá - Bogotá;26;2;1;2
19/10/2019 20:45;Bogotá - Bogotá;15;2;1;2
17/08/2022 9:42;Bogotá - Bogotá;3;1;1;1
2/12/2019 18:19;Bogotá - Bogotá;40;2;1;2
16/12/2019 14:53;Bogotá - Bogotá;22;2;1;2
30/12/2019 8:28;Bogotá - Bogotá;31;2;1;2
15/03/2022 10:45;Bogotá - Bogotá;37;2;1;2
13/05/2022 14:28;Bogotá - Bogotá;21;2;1;2
20/12/2021 16:59;Bogotá - Bogotá;2;1;1;1
30/12/2019 10:06;Bogotá - Bogotá;24;2;1;2
6/09/2022 13:58;Bogotá - Bogotá;12;1;1;1
24/05/2022 16:57;Bogotá - Bogotá;38;2;1;2
30/12/2019 8:35;Bogotá - Bogotá;32;2;1;2
19/10/2019 19:24;Bogotá - Bogotá;10;2;1;2
10/10/2022 17:36;Bogotá - Bogotá;7;1;1;1
13/05/2022 15:05;Bogotá - Bogotá;2;1;1;1
3/12/2019 8:25;Bogotá - Bogotá;29;2;1;2
6/04/2020 18:45;Bogotá - Bogotá;3;1;4;1
17/10/2019 15:25;Bogotá - Bogotá;19;2;1;2
5/08/2022 7:19;Bogotá - Bogotá;38;1;1;1
2/12/2019 18:02;Bogotá - Bogotá;21;2;1;2
9/02/2021 8:33;Bogotá - Bogotá;37;2;1;2
24/07/2023 15:48;Bogotá - Bogotá;3;1;1;1
30/12/2019 8:43;Bogotá - Bogotá;5;1;1;2
21/02/2023 14:32;Bogotá - Bogotá;12;1;1;1
1/03/2020 17:41;Bogotá - Bogotá;26;2;1;2
31/08/2023 15:54;Bogotá - Bogotá;36;1;1;1
1/02/2020 18:46;Bogotá - Bogotá;40;2;1;2
20/06/2023 10:36;Bogotá - Bogotá;19;1;4;1
10/03/2021 9:21;Bogotá - Bogotá;37;1;1;1
22/04/2021 14:18;Bogotá - Bogotá;38;1;1;1
14/08/2023 14:44;Bogotá - Bogotá;33;1;1;1
27/12/2019 9:59;Bogotá - Bogotá;34;2;1;2
30/12/2019 15:38;Bogotá - Bogotá;22;2;1;2
30/12/2019 12:48;Bogotá - Bogotá;30;2;1;2
1/02/2020 20:38;Bogotá - Bogotá;26;2;1;2
9/11/2021 11:33;Bogotá - Bogotá;15;2;1;2
5/11/2021 7:38;Bogotá - Bogotá;8;1;1;1
14/04/2020 11:00;Bogotá - Bogotá;37;1;1;1
13/12/2022 7:25;Bogotá - Bogotá;4;1;1;1
30/12/2019 11:43;Bogotá - Bogotá;33;2;2;2
29/04/2022 11:41;Bogotá - Bogotá;39;1;1;1
27/06/2023 15:53;Bogotá - Bogotá;19;1;1;1
9/02/2020 17:26;Bogotá - Bogotá;35;2;1;2
14/11/2023 8:44;Bogotá - Bogotá;18;1;1;1
29/09/2021 19:59;Bogotá - Bogotá;28;1;1;1
16/12/2019 16:54;Bogotá - Bogotá;31;2;1;2
1/10/2020 11:46;Bogotá - Bogotá;18;1;1;1
1/06/2021 14:05;Bogotá - Bogotá;29;2;1;2
16/06/2021 15:01;Bogotá - Bogotá;40;2;1;2
28/08/2023 7:54;Bogotá - Bogotá;47;1;1;1
30/12/2019 16:43;Bogotá - Bogotá;9;2;1;2
27/12/2019 11:33;Bogotá - Bogotá;32;2;1;2
17/05/2023 16:45;Bogotá - Bogotá;43;1;1;1
10/05/2021 16:34;Bogotá - Bogotá;39;2;1;2
1/03/2020 19:46;Bogotá - Bogotá;3;2;1;2
23/08/2022 9:51;Bogotá - Bogotá;22;1;1;1
3/12/2019 8:50;Bogotá - Bogotá;29;2;1;2
19/11/2019 16:27;Bogotá - Bogotá;19;2;1;2
1/10/2021 14:35;Bogotá - Bogotá;16;2;1;2
29/10/2019 16:15;Bogotá - Bogotá;8;2;1;2
17/11/2021 12:15;Bogotá - Bogotá;33;1;1;1
1/06/2023 15:52;Bogotá - Bogotá;13;1;1;1
1/03/2020 18:54;Bogotá - Bogotá;32;2;1;2
4/05/2020 18:30;Bogotá - Bogotá;7;1;1;2
13/11/2020 20:36;Bogotá - Bogotá;13;1;1;1
7/07/2023 16:34;Bogotá - Bogotá;44;1;1;1
9/05/2023 7:37;Bogotá - Bogotá;10;1;3;1
19/11/2019 17:44;Bogotá - Bogotá;38;2;1;2
6/12/2019 9:13;Bogotá - Bogotá;39;2;1;2
1/07/2022 8:59;Bogotá - Bogotá;38;2;1;2
27/05/2021 7:11;Bogotá - Bogotá;29;2;1;2
11/06/2021 8:27;Bogotá - Bogotá;23;1;1;1
18/12/2019 8:43;Bogotá - Bogotá;8;2;1;2
16/02/2021 17:03;Bogotá - Bogotá;2;2;1;2
22/10/2021 14:13;Bogotá - Bogotá;27;1;1;1
28/09/2020 15:26;Bogotá - Bogotá;1;2;1;2
26/10/2020 14:36;Bogotá - Bogotá;3;2;1;2
16/02/2021 8:41;Bogotá - Bogotá;22;1;1;1
7/10/2020 19:08;Bogotá - Bogotá;23;2;1;2
27/12/2019 10:25;Bogotá - Bogotá;35;2;1;2
1/03/2020 18:51;Bogotá - Bogotá;32;2;1;2
1/07/2022 8:40;Bogotá - Bogotá;39;2;1;2
13/04/2020 11:14;Bogotá - Bogotá;1;2;1;2
16/11/2021 10:35;Bogotá - Bogotá;18;1;1;1
17/07/2022 17:17;Bogotá - Bogotá;32;1;1;1
16/01/2023 11:28;Bogotá - Bogotá;5;1;1;1
16/12/2019 14:56;Bogotá - Bogotá;24;2;1;2
21/05/2021 8:05;Bogotá - Bogotá;15;2;1;2
19/11/2019 16:35;Bogotá - Bogotá;27;2;1;2
9/03/2022 11:01;Bogotá - Bogotá;21;2;1;2
2/02/2024 9:41;Bogotá - Bogotá;44;1;1;1
5/07/2023 14:56;Bogotá - Bogotá;44;1;1;1
19/05/2022 17:56;Bogotá - Bogotá;29;2;1;2
2/11/2021 7:04;Bogotá - Bogotá;35;1;1;1
10/08/2022 14:16;Bogotá - Bogotá;27;1;1;1
16/12/2020 19:27;Bogotá - Bogotá;36;2;1;2
16/01/2024 11:36;Bogotá - Bogotá;28;1;1;1
13/05/2022 14:30;Bogotá - Bogotá;24;1;1;1
30/12/2019 8:13;Bogotá - Bogotá;3;2;1;2
16/12/2019 15:48;Bogotá - Bogotá;21;2;1;2
27/06/2023 15:47;Bogotá - Bogotá;7;1;1;1
21/10/2021 7:27;Bogotá - Bogotá;34;1;1;1
17/10/2019 15:17;Bogotá - Bogotá;34;2;1;2
19/11/2019 17:00;Bogotá - Bogotá;36;2;1;2
30/12/2019 8:25;Bogotá - Bogotá;3;2;1;2
25/05/2023 13:31;Bogotá - Bogotá;9;1;1;1
23/07/2021 15:15;Bogotá - Bogotá;21;2;1;2
28/06/2022 7:21;Bogotá - Bogotá;32;1;1;1
16/12/2019 16:36;Bogotá - Bogotá;9;2;1;2
1/12/2023 9:07;Bogotá - Bogotá;22;1;1;1
26/11/2021 8:31;Bogotá - Bogotá;19;1;1;1
17/10/2019 14:44;Bogotá - Bogotá;9;2;1;2
20/10/2022 8:57;Bogotá - Bogotá;3;1;1;1
17/10/2019 14:49;Bogotá - Bogotá;19;2;1;2
29/06/2021 14:11;Bogotá - Bogotá;13;2;1;2
2/10/2020 16:18;Bogotá - Bogotá;5;2;1;2
1/06/2020 18:54;Bogotá - Bogotá;22;2;1;2
24/11/2023 11:50;Bogotá - Bogotá;42;1;4;1
13/04/2020 11:21;Bogotá - Bogotá;1;2;1;2
29/07/2022 9:39;Bogotá - Bogotá;11;1;1;1
2/03/2021 8:28;Bogotá - Bogotá;2;1;1;1
15/03/2021 19:43;Bogotá - Bogotá;31;2;1;2
12/09/2022 15:38;Bogotá - Bogotá;34;1;1;1
6/10/2023 8:48;Bogotá - Bogotá;47;1;4;1
5/07/2023 14:45;Bogotá - Bogotá;43;1;1;1
24/11/2020 17:22;Bogotá - Bogotá;33;1;1;1
19/11/2019 16:20;Bogotá - Bogotá;34;2;1;2
8/08/2022 18:14;Bogotá - Bogotá;40;1;1;1
25/08/2023 10:57;Bogotá - Bogotá;24;1;1;1
17/10/2019 14:54;Bogotá - Bogotá;32;2;1;2
13/04/2023 14:26;Bogotá - Bogotá;23;1;1;1
5/12/2019 12:31;Bogotá - Bogotá;22;2;1;2
10/03/2020 10:55;Bogotá - Bogotá;2;2;1;2
16/01/2024 11:26;Bogotá - Bogotá;5;1;4;1
13/10/2022 18:11;Bogotá - Bogotá;15;2;1;2
29/10/2019 13:41;Bogotá - Bogotá;40;2;1;2
8/01/2020 15:53;Bogotá - Bogotá;13;2;1;2
24/02/2022 14:31;Bogotá - Bogotá;27;2;1;2
14/02/2021 12:47;Bogotá - Bogotá;13;1;1;1
16/01/2024 11:42;Bogotá - Bogotá;19;1;1;1
16/05/2022 19:32;Bogotá - Bogotá;20;1;1;1
29/10/2019 13:12;Bogotá - Bogotá;24;2;1;2
27/12/2019 11:45;Bogotá - Bogotá;39;1;1;1
7/03/2021 12:29;Bogotá - Bogotá;14;1;1;1
16/09/2022 11:34;Bogotá - Bogotá;22;1;1;1
22/03/2022 9:13;Bogotá - Bogotá;16;2;1;2
9/02/2022 11:20;Bogotá - Bogotá;34;1;1;1
1/10/2020 8:53;Bogotá - Bogotá;35;2;1;2
4/01/2024 17:21;Bogotá - Bogotá;43;1;5;1
22/10/2021 14:28;Bogotá - Bogotá;34;2;1;2
19/10/2019 19:37;Bogotá - Bogotá;7;2;1;2
24/01/2024 10:21;Bogotá - Bogotá;19;1;1;1
18/11/2021 15:15;Bogotá - Bogotá;41;1;1;1
13/01/2022 13:54;Bogotá - Bogotá;13;2;1;2
13/07/2022 9:39;Bogotá - Bogotá;12;1;1;1
11/02/2022 8:02;Bogotá - Bogotá;32;2;1;2
30/12/2019 11:01;Bogotá - Bogotá;4;2;1;2
24/11/2022 8:59;Bogotá - Bogotá;27;1;1;1
1/02/2020 18:30;Bogotá - Bogotá;35;2;1;2
1/03/2022 20:32;Bogotá - Bogotá;26;1;1;1
20/09/2023 8:15;Bogotá - Bogotá;42;1;4;1
23/08/2020 19:17;Bogotá - Bogotá;4;2;1;2
1/12/2023 9:09;Bogotá - Bogotá;42;1;1;1
5/10/2020 15:07;Bogotá - Bogotá;41;2;1;2
14/04/2020 10:53;Bogotá - Bogotá;27;2;1;2
13/04/2020 11:06;Bogotá - Bogotá;2;1;1;1
18/02/2021 14:25;Bogotá - Bogotá;22;1;1;1
18/11/2021 14:10;Bogotá - Bogotá;24;2;1;2
23/09/2020 11:47;Bogotá - Bogotá;35;2;1;2
6/06/2022 14:43;Bogotá - Bogotá;13;1;1;1
30/08/2023 16:37;Bogotá - Bogotá;43;1;1;1
16/12/2021 13:54;Bogotá - Bogotá;28;1;1;1
18/11/2019 14:39;Bogotá - Bogotá;40;2;1;2
16/04/2023 15:12;Bogotá - Bogotá;38;1;1;1
29/04/2021 13:36;Bogotá - Bogotá;26;2;1;2
1/02/2020 19:53;Bogotá - Bogotá;7;2;1;2
19/04/2023 18:42;Bogotá - Bogotá;6;1;1;1
14/10/2020 17:53;Bogotá - Bogotá;32;1;1;1
16/07/2021 14:26;Bogotá - Bogotá;20;1;1;1
24/02/2020 9:27;Bogotá - Bogotá;15;2;1;2
26/05/2023 8:47;Bogotá - Bogotá;5;1;1;1
1/10/2021 8:20;Bogotá - Bogotá;29;2;1;2
6/04/2022 7:58;Bogotá - Bogotá;24;2;1;2
21/07/2021 14:28;Bogotá - Bogotá;13;1;1;1
19/01/2021 12:33;Bogotá - Bogotá;27;1;1;1
3/12/2019 9:02;Bogotá - Bogotá;28;2;1;2
30/10/2020 13:07;Bogotá - Bogotá;40;2;1;2
26/09/2022 7:49;Bogotá - Bogotá;3;2;1;2
14/03/2022 7:52;Bogotá - Bogotá;32;1;1;1
29/06/2021 14:01;Bogotá - Bogotá;22;1;1;1
1/02/2020 19:10;Bogotá - Bogotá;36;2;1;2
6/04/2020 18:06;Bogotá - Bogotá;7;1;1;1
29/10/2019 18:16;Bogotá - Bogotá;26;2;1;2
27/12/2023 7:25;Bogotá - Bogotá;40;1;1;1
3/05/2023 8:26;Bogotá - Bogotá;8;1;1;1
15/02/2023 8:12;Bogotá - Bogotá;17;1;1;1
3/12/2019 8:04;Bogotá - Bogotá;32;2;1;2
15/11/2019 11:01;Bogotá - Bogotá;24;2;1;2
4/03/2021 14:39;Bogotá - Bogotá;29;2;1;2
9/09/2021 16:19;Bogotá - Bogotá;32;2;1;2
19/01/2024 8:03;Bogotá - Bogotá;11;1;1;1
8/09/2022 11:37;Bogotá - Bogotá;27;1;1;1
28/10/2022 7:26;Bogotá - Bogotá;2;1;1;1
30/10/2020 13:37;Bogotá - Bogotá;29;2;1;2
22/10/2021 14:14;Bogotá - Bogotá;27;1;1;1
2/02/2023 7:00;Bogotá - Bogotá;41;1;1;1
17/08/2022 8:13;Bogotá - Bogotá;1;1;1;1
5/04/2023 8:35;Bogotá - Bogotá;34;1;1;1
1/02/2020 20:37;Bogotá - Bogotá;31;2;1;2
8/06/2022 7:29;Bogotá - Bogotá;37;1;1;1
16/12/2019 14:52;Bogotá - Bogotá;26;2;1;2
17/10/2019 15:33;Bogotá - Bogotá;9;2;1;2
9/02/2020 17:30;Bogotá - Bogotá;17;2;1;2
20/02/2023 18:56;Bogotá - Bogotá;7;1;1;1
13/04/2020 11:28;Bogotá - Bogotá;35;2;1;2
22/07/2020 14:24;Bogotá - Bogotá;27;2;1;2
27/01/2021 8:53;Bogotá - Bogotá;21;2;1;2
3/12/2019 8:24;Bogotá - Bogotá;26;2;1;2
15/03/2022 16:17;Bogotá - Bogotá;9;2;1;2
16/08/2023 7:21;Bogotá - Bogotá;30;1;1;1
7/07/2023 16:42;Bogotá - Bogotá;39;1;1;1
17/10/2019 16:14;Bogotá - Bogotá;8;2;1;2
30/12/2019 11:59;Bogotá - Bogotá;26;2;1;2
23/11/2022 7:32;Bogotá - Bogotá;4;1;1;1
6/03/2023 16:15;Bogotá - Bogotá;34;1;1;1
27/12/2019 10:11;Bogotá - Bogotá;3;2;1;2
18/03/2021 15:52;Bogotá - Bogotá;12;2;1;2
5/07/2023 14:48;Bogotá - Bogotá;18;1;1;1
18/10/2019 16:20;Bogotá - Bogotá;37;2;1;2
8/11/2022 17:06;Bogotá - Bogotá;1;1;1;1
16/02/2023 12:44;Bogotá - Bogotá;11;1;1;1
20/01/2022 7:57;Bogotá - Bogotá;39;2;1;2
12/06/2022 7:47;Bogotá - Bogotá;37;1;1;1
7/06/2023 14:17;Bogotá - Bogotá;1;1;1;1
1/08/2022 7:12;Bogotá - Bogotá;27;1;1;1
10/06/2022 14:41;Bogotá - Bogotá;41;1;1;1
26/05/2021 8:15;Bogotá - Bogotá;15;2;1;2
17/04/2022 14:19;Bogotá - Bogotá;3;1;1;1
5/12/2022 17:29;Bogotá - Bogotá;3;1;1;1
22/11/2021 11:31;Bogotá - Bogotá;15;2;1;2
6/04/2020 18:18;Bogotá - Bogotá;29;2;1;2
13/09/2023 10:11;Bogotá - Bogotá;44;1;5;1
19/11/2019 16:21;Bogotá - Bogotá;38;2;1;2
30/12/2019 10:12;Bogotá - Bogotá;22;2;1;2
7/06/2023 14:50;Bogotá - Bogotá;27;1;1;1
25/02/2021 9:25;Bogotá - Bogotá;26;2;1;2
24/07/2023 15:25;Bogotá - Bogotá;42;1;1;1
2/10/2020 16:20;Bogotá - Bogotá;5;1;1;1
6/12/2019 9:10;Bogotá - Bogotá;20;2;1;2
13/04/2023 14:36;Bogotá - Bogotá;36;1;4;1
6/04/2020 18:31;Bogotá - Bogotá;26;2;1;2
29/07/2021 7:43;Bogotá - Bogotá;5;2;1;2
7/12/2022 8:06;Bogotá - Bogotá;22;1;1;1
5/04/2022 11:08;Bogotá - Bogotá;22;1;1;1
3/12/2019 7:58;Bogotá - Bogotá;4;2;1;2
15/11/2022 17:53;Bogotá - Bogotá;39;2;1;2
1/02/2022 8:27;Bogotá - Bogotá;2;1;1;1
14/12/2020 19:55;Bogotá - Bogotá;35;2;1;2
6/09/2022 13:57;Bogotá - Bogotá;40;1;1;1
27/04/2022 5:58;Bogotá - Bogotá;8;2;1;2
6/07/2023 15:56;Bogotá - Bogotá;1;1;1;1
29/07/2022 9:45;Bogotá - Bogotá;7;1;1;1
8/11/2023 9:17;Bogotá - Bogotá;12;1;1;1
5/12/2019 19:58;Bogotá - Bogotá;4;2;1;2
24/03/2022 11:56;Bogotá - Bogotá;0;1;1;1
5/12/2019 11:27;Bogotá - Bogotá;19;2;1;2
23/02/2023 13:45;Bogotá - Bogotá;11;1;1;1
4/11/2019 14:51;Bogotá - Bogotá;12;2;1;2
6/06/2022 14:48;Bogotá - Bogotá;27;1;1;2
1/09/2022 8:57;Bogotá - Bogotá;7;1;1;1
1/10/2021 14:36;Bogotá - Bogotá;23;1;1;1
15/09/2022 13:55;Bogotá - Bogotá;11;1;1;1
27/06/2023 14:55;Bogotá - Bogotá;39;1;1;1
18/03/2022 8:29;Bogotá - Bogotá;13;2;1;2
29/11/2020 20:01;Bogotá - Bogotá;28;2;1;2
14/04/2020 11:08;Bogotá - Bogotá;20;2;1;2
5/12/2019 11:26;Bogotá - Bogotá;17;2;1;2
12/04/2021 13:02;Bogotá - Bogotá;29;2;1;2
27/05/2021 7:12;Bogotá - Bogotá;28;1;1;1
16/12/2019 16:10;Bogotá - Bogotá;9;2;1;2
7/10/2020 19:07;Bogotá - Bogotá;5;2;1;2
13/06/2023 8:25;Bogotá - Bogotá;43;1;1;1
30/11/2022 8:24;Bogotá - Bogotá;38;2;1;2
19/05/2021 16:03;Bogotá - Bogotá;12;1;1;1
14/03/2021 11:26;Bogotá - Bogotá;37;2;1;2
9/12/2020 16:23;Bogotá - Bogotá;23;2;1;2
30/12/2019 16:27;Bogotá - Bogotá;26;2;1;2
8/11/2021 15:38;Bogotá - Bogotá;11;1;1;1
1/02/2020 18:45;Bogotá - Bogotá;21;2;1;2
20/10/2021 7:21;Bogotá - Bogotá;5;1;1;1
29/10/2019 12:20;Bogotá - Bogotá;39;1;1;2
3/12/2019 8:42;Bogotá - Bogotá;20;2;1;2
10/07/2022 17:44;Bogotá - Bogotá;27;1;1;1
2/12/2019 18:54;Bogotá - Bogotá;12;2;1;2
7/12/2023 14:54;Bogotá - Bogotá;14;1;1;1
3/02/2021 19:41;Bogotá - Bogotá;17;1;1;1
29/11/2022 8:19;Bogotá - Bogotá;19;1;1;1
9/10/2023 9:24;Bogotá - Bogotá;22;1;3;1
4/05/2023 9:24;Bogotá - Bogotá;7;1;1;1
29/10/2019 15:53;Bogotá - Bogotá;37;2;1;2
17/08/2022 14:51;Bogotá - Bogotá;7;1;1;1
25/11/2019 8:54;Bogotá - Bogotá;11;2;1;2
9/05/2021 18:48;Bogotá - Bogotá;37;2;1;2
3/05/2023 8:20;Bogotá - Bogotá;35;1;1;1
10/03/2022 13:33;Bogotá - Bogotá;37;2;1;2
19/11/2019 16:29;Bogotá - Bogotá;7;2;1;2
9/06/2021 8:24;Bogotá - Bogotá;39;2;1;2
7/07/2023 9:11;Bogotá - Bogotá;34;1;1;1
3/12/2019 9:38;Bogotá - Bogotá;31;2;1;2
17/08/2022 8:39;Bogotá - Bogotá;25;1;1;1
21/10/2019 16:45;Bogotá - Bogotá;28;2;1;2
29/09/2022 7:48;Bogotá - Bogotá;41;1;1;1
27/06/2023 16:00;Bogotá - Bogotá;13;1;1;1
1/10/2020 8:56;Bogotá - Bogotá;28;2;1;2
3/02/2020 8:11;Bogotá - Bogotá;2;2;1;2
17/12/2020 20:34;Bogotá - Bogotá;37;2;1;2
31/07/2023 15:33;Bogotá - Bogotá;42;1;1;1
30/12/2019 11:15;Bogotá - Bogotá;5;2;1;2
29/10/2019 12:35;Bogotá - Bogotá;26;2;1;2
27/12/2019 11:01;Bogotá - Bogotá;15;2;1;2
30/12/2019 10:49;Bogotá - Bogotá;35;1;1;2
26/10/2022 10:42;Bogotá - Bogotá;12;1;1;1
2/08/2022 9:27;Bogotá - Bogotá;37;1;1;1
18/11/2019 12:45;Bogotá - Bogotá;32;2;1;2
19/11/2019 16:40;Bogotá - Bogotá;36;2;1;2
28/03/2021 15:37;Bogotá - Bogotá;37;2;1;2
30/12/2019 10:40;Bogotá - Bogotá;19;1;1;1
1/03/2022 16:07;Bogotá - Bogotá;22;1;1;1
17/07/2023 7:31;Bogotá - Bogotá;9;1;1;1
6/05/2022 11:08;Bogotá - Bogotá;17;1;1;1
27/04/2021 20:03;Bogotá - Bogotá;1;1;1;1
1/02/2020 20:29;Bogotá - Bogotá;26;2;1;2
10/07/2022 18:21;Bogotá - Bogotá;15;2;1;2
19/10/2019 19:42;Bogotá - Bogotá;14;2;1;2
21/10/2019 16:42;Bogotá - Bogotá;39;2;1;2
14/10/2020 17:52;Bogotá - Bogotá;23;2;1;2
16/02/2024 8:04;Bogotá - Bogotá;39;1;1;1
